student_id,exam_num,CRN,Course,Day,Block,Room,Capacity,Size,Valid
2558195,2,11356,ENGW1111,Wed,3 (4:30–6:30),BOS-Ryder-293,20,17,True
2558195,3,11410,CS2500,Thu,3 (4:30–6:30),BOS-Dodge-050,82,78,True
2558195,4,10384,ACCT1201,Fri,0 (9:00–11:00),BOS-Ryder-217,42,40,True
2558195,5,12530,HONR1102,Sat,0 (9:00–11:00),BOS-Ryder-247,36,18,True
2558195,6,10314,CS1800,Sat,4 (7:00–9:00),BOS-ISEC-102,275,269,True
2558218,1,10344,MATH1231,Mon,1 (11:30–1:30),BOS-Ryder-217,42,42,True
2558218,2,14708,BUSN1102,Mon,4 (7:00–9:00),BOS-Ryder-126,24,24,True
2558218,3,13974,ACCT1201,Wed,3 (4:30–6:30),BOS-Richards-238,42,42,True
2558218,4,10022,BUSN1101,Sun,2 (2:00–4:00),BOS-Dodge-140,36,17,True
2558218,5,10025,INTB1203,Sun,4 (7:00–9:00),BOS-HASTINGS-102,42,40,True
2558245,1,12185,GE1501,Thu,4 (7:00–9:00),BOS-Snell Library-007,32,32,True
2558245,2,14725,GE1000,Fri,0 (9:00–11:00),BOS-Behrakis Building-307,23,23,True
2558292,1,10216,CHEM1103,Tue,1 (11:30–1:30),BOS-Snell Library-015,38,38,True
2558292,2,10029,MATH1215,Tue,4 (7:00–9:00),Cullinane-105,19,19,True
2558292,3,14635,NRSG1000,Thu,0 (9:00–11:00),BOS-Ryder-217,42,42,True
2558292,4,13504,BIOL2217,Thu,3 (4:30–6:30),BOS-Churchill-103,166,161,True
2558292,5,14711,CHEM1101,Sat,1 (11:30–1:30),BOS-Dodge-050,82,82,True
2558302,1,11345,ENGW1111,Wed,1 (11:30–1:30),BOS-Ryder-273,20,18,True
2558312,1,12122,CHEM1153,Mon,1 (11:30–1:30),BOS-Snell Library-111,42,41,True
2558312,2,12191,GE1501,Tue,1 (11:30–1:30),BOS-Snell Library-007,32,31,True
2558312,3,11023,MATH1341,Fri,3 (4:30–6:30),BOS-HASTINGS-210,43,43,True
2558339,1,10024,MATH1241,Tue,2 (2:00–4:00),BOS-Kariotis-011,51,49,True
2558339,2,22556,PHIL1165,Wed,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2558339,3,13922,BIOL1111,Wed,2 (2:00–4:00),BOS-Richards-236,149,148,True
2558339,4,10129,HSCI1000,Sun,4 (7:00–9:00),BOS-Ryder-431,36,24,True
2558357,1,10344,MATH1231,Mon,1 (11:30–1:30),BOS-Ryder-217,42,42,True
2558357,2,14708,BUSN1102,Mon,4 (7:00–9:00),BOS-Ryder-126,24,24,True
2558357,3,13974,ACCT1201,Wed,3 (4:30–6:30),BOS-Richards-238,42,42,True
2558357,4,10022,BUSN1101,Sun,2 (2:00–4:00),BOS-Dodge-140,36,17,True
2558357,5,10025,INTB1203,Sun,4 (7:00–9:00),BOS-HASTINGS-102,42,40,True
2558404,1,10028,MATH1215,Mon,4 (7:00–9:00),BOS-Forsyth-237,39,39,True
2558404,2,10216,CHEM1103,Tue,1 (11:30–1:30),BOS-Snell Library-015,38,38,True
2558404,3,14635,NRSG1000,Thu,0 (9:00–11:00),BOS-Ryder-217,42,42,True
2558404,4,13504,BIOL2217,Thu,3 (4:30–6:30),BOS-Churchill-103,166,161,True
2558404,5,14711,CHEM1101,Sat,1 (11:30–1:30),BOS-Dodge-050,82,82,True
2558443,1,15066,ENGW1111,Mon,1 (11:30–1:30),BOS-Ryder-291,20,19,True
2558443,2,11123,MATH1341,Mon,4 (7:00–9:00),BOS-HASTINGS-109,24,24,True
2558443,3,12188,GE1501,Tue,0 (9:00–11:00),BOS-Snell Library-007,32,32,True
2558443,4,12120,CHEM1151,Wed,2 (2:00–4:00),BOS-INV-022,44,44,True
2558443,5,10474,CHEM1153,Wed,4 (7:00–9:00),BOS-Ryder-217,42,41,True
2558443,6,12536,HONR1102,Fri,3 (4:30–6:30),BOS-Ryder-264,16,16,True
2558443,7,10015,GE1000,Sat,3 (4:30–6:30),BOS-Ryder-247,36,25,True
2558508,1,21359,ARTF1220,Tue,4 (7:00–9:00),BOS-Ryder-275,20,14,True
2558508,2,10786,CS2500,Wed,1 (11:30–1:30),BOS-Dodge-050,82,80,True
2558508,3,14424,ENGW1111,Wed,3 (4:30–6:30),BOS-Ryder-291,20,19,True
2558508,4,19559,CS1800,Thu,0 (9:00–11:00),BOS-Richards-236,149,147,True
2558508,5,16086,CS1802,Thu,4 (7:00–9:00),BOS-Hayden-424,36,36,True
2558583,1,19086,BUSN1102,Wed,0 (9:00–11:00),BOS-Richards-241,27,27,True
2558583,2,11250,INTB1203,Thu,0 (9:00–11:00),BOS-Snell Library-123,40,40,True
2558592,1,11411,CS2500,Wed,0 (9:00–11:00),BOS-Richards-300,107,107,True
2558592,2,10762,ACCT1201,Thu,3 (4:30–6:30),BOS-Ryder-217,42,41,True
2558676,1,16793,MATH1341,Mon,3 (4:30–6:30),BOS-Hayden-321,32,31,True
2558676,2,12893,CHEM1153,Tue,0 (9:00–11:00),BOS-HASTINGS-102,42,41,True
2558676,3,10001,GE1000,Tue,2 (2:00–4:00),BOS-Ryder-285,20,20,True
2558676,4,11317,ENGW1111,Wed,0 (9:00–11:00),BOS-Ryder-283,20,18,True
2558676,5,12738,GE1501,Fri,3 (4:30–6:30),BOS-Forsyth-236,36,30,True
2558676,6,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2558689,1,22043,ARTF1000,Mon,0 (9:00–11:00),BOS-Knowles-010,75,75,True
2558689,2,16057,ARTG1002,Tue,1 (11:30–1:30),BOS-Ryder-293,20,14,True
2558689,3,16015,ARTG1001,Sat,2 (2:00–4:00),BOS-Churchill-103,166,137,True
2558689,4,15836,ARTH1001,Sun,2 (2:00–4:00),BOS-West Village -106G,73,72,True
2558694,1,10988,HSCI1105,Mon,2 (2:00–4:00),BOS-EXP-311,45,45,True
2558694,2,10216,CHEM1103,Tue,1 (11:30–1:30),BOS-Snell Library-015,38,38,True
2558694,3,14635,NRSG1000,Thu,0 (9:00–11:00),BOS-Ryder-217,42,42,True
2558694,4,13504,BIOL2217,Thu,3 (4:30–6:30),BOS-Churchill-103,166,161,True
2558694,5,14711,CHEM1101,Sat,1 (11:30–1:30),BOS-Dodge-050,82,82,True
2558717,1,12120,CHEM1151,Wed,2 (2:00–4:00),BOS-INV-022,44,44,True
2558717,2,10474,CHEM1153,Wed,4 (7:00–9:00),BOS-Ryder-217,42,41,True
2558717,3,14725,GE1000,Fri,0 (9:00–11:00),BOS-Behrakis Building-307,23,23,True
2558717,4,12520,HONR1102,Fri,2 (2:00–4:00),BOS-Ryder-159,36,19,True
2558755,1,14720,GE1000,Mon,0 (9:00–11:00),BOS-Ryder-202,17,17,True
2558755,2,12518,CHEM1151,Mon,3 (4:30–6:30),BOS-Richards-458,117,116,True
2558755,3,11515,ENGW1111,Tue,1 (11:30–1:30),BOS-Ryder-277,20,18,True
2558755,4,10195,CHEM1153,Fri,3 (4:30–6:30),BOS-Snell Library-123,40,39,True
2558795,1,11320,ENGW1111,Thu,2 (2:00–4:00),BOS-Ryder-285,20,18,True
2558795,2,11122,MATH1341,Fri,0 (9:00–11:00),BOS-Forsyth-235,39,39,True
2558916,1,10313,CS2500,Mon,3 (4:30–6:30),BOS-Behrakis Building-310,103,88,True
2558916,2,14330,CS1802,Tue,1 (11:30–1:30),BOS-Snell Library-013,37,37,True
2558916,3,11222,MATH1365,Tue,4 (7:00–9:00),BOS-Snell Library-123,40,40,True
2558916,4,11351,ENGW1111,Wed,4 (7:00–9:00),BOS-Ryder-275,20,19,True
2558916,5,11769,CS1800,Fri,3 (4:30–6:30),BOS-Richards-236,149,126,True
2559017,1,12854,NRSG1000,Mon,3 (4:30–6:30),BOS-Ryder-283,20,16,True
2559017,2,14814,CHEM1103,Wed,4 (7:00–9:00),BOS-Hayden-321,32,31,True
2559017,3,13504,BIOL2217,Thu,3 (4:30–6:30),BOS-Churchill-103,166,161,True
2559017,4,14378,HSCI1105,Fri,4 (7:00–9:00),BOS-Dodge-130,48,48,True
2559017,5,14711,CHEM1101,Sat,1 (11:30–1:30),BOS-Dodge-050,82,82,True
2559099,1,10234,MATH1231,Wed,2 (2:00–4:00),BOS-Snell Library-017,35,35,True
2559099,2,10303,COMM1112,Fri,0 (9:00–11:00),BOS-Ryder-283,20,18,True
2559318,1,14260,HONR1102,Mon,1 (11:30–1:30),BOS-Ryder-285,20,18,True
2559318,2,12540,ECON1115,Mon,3 (4:30–6:30),BOS-West Village-020F,257,218,True
2559318,3,19086,BUSN1102,Wed,0 (9:00–11:00),BOS-Richards-241,27,27,True
2559318,4,11250,INTB1203,Thu,0 (9:00–11:00),BOS-Snell Library-123,40,40,True
2559318,5,16424,ACCT1201,Thu,4 (7:00–9:00),BOS-Forsyth-129,38,37,True
2559318,6,10343,MATH1231,Fri,2 (2:00–4:00),BOS-Dodge-130,48,47,True
2559324,1,11328,ENGW1111,Mon,1 (11:30–1:30),BOS-HASTINGS-101,20,19,True
2559324,2,11748,MATH1341,Wed,3 (4:30–6:30),JDOAAI - Classroom - 118,22,22,True
2559324,3,12894,CHEM1153,Fri,2 (2:00–4:00),BOS-Forsyth-235,39,39,True
2559324,4,12119,CHEM1151,Fri,4 (7:00–9:00),BOS-Richards-458,117,116,True
2559335,1,12120,CHEM1151,Wed,2 (2:00–4:00),BOS-INV-022,44,44,True
2559335,2,10474,CHEM1153,Wed,4 (7:00–9:00),BOS-Ryder-217,42,41,True
2559335,3,12185,GE1501,Thu,4 (7:00–9:00),BOS-Snell Library-007,32,32,True
2559335,4,14725,GE1000,Fri,0 (9:00–11:00),BOS-Behrakis Building-307,23,23,True
2559335,5,12536,HONR1102,Fri,3 (4:30–6:30),BOS-Ryder-264,16,16,True
2559342,1,16428,MATH1215,Tue,2 (2:00–4:00),BOS-EXP-310,45,45,True
2559392,1,12533,HONR1102,Tue,4 (7:00–9:00),BOS-Ryder-283,20,14,True
2559474,1,12517,MATH1341,Tue,3 (4:30–6:30),BOS-Kariotis-011,51,49,True
2559474,2,12735,CHEM1161,Fri,3 (4:30–6:30),BOS-Hurtig-129,103,101,True
2559474,3,17618,BNSC1000,Sat,2 (2:00–4:00),BOS-Churchill-101,166,133,True
2559488,1,14783,CHEM1161,Mon,1 (11:30–1:30),BOS-West Village -108G,73,73,True
2559488,2,15249,BIOL1000,Thu,3 (4:30–6:30),BOS-Forsyth-129,38,38,True
2559488,3,14933,CHEM1163,Sat,1 (11:30–1:30),BOS-Forsyth-130,40,40,True
2559512,1,12120,CHEM1151,Wed,2 (2:00–4:00),BOS-INV-022,44,44,True
2559512,2,10474,CHEM1153,Wed,4 (7:00–9:00),BOS-Ryder-217,42,41,True
2559512,3,11339,ENGW1111,Sun,4 (7:00–9:00),BOS-Hurtig-308,36,19,True
2559550,1,13922,BIOL1111,Wed,2 (2:00–4:00),BOS-Richards-236,149,148,True
2559550,2,14672,PHTH1260,Fri,2 (2:00–4:00),BOS-HASTINGS-210,43,43,True
2559550,3,12045,PSYC1101,Sat,1 (11:30–1:30),BOS-Behrakis Building-310,103,83,True
2559555,1,16744,CS1802,Mon,1 (11:30–1:30),BOS-Richards-241,27,27,True
2559555,2,11410,CS2500,Thu,3 (4:30–6:30),BOS-Dodge-050,82,78,True
2559555,3,12520,HONR1102,Fri,2 (2:00–4:00),BOS-Ryder-159,36,19,True
2559555,4,10314,CS1800,Sat,4 (7:00–9:00),BOS-ISEC-102,275,269,True
2559595,1,10314,CS1800,Sat,4 (7:00–9:00),BOS-ISEC-102,275,269,True
2559613,1,11354,ENGW1111,Sun,1 (11:30–1:30),BOS-Ell-410,36,19,True
2559643,1,11338,ENGW1111,Wed,3 (4:30–6:30),BOS-Ryder-275,20,19,True
2559674,1,14400,GE1000,Mon,0 (9:00–11:00),BOS-INV-013,26,25,True
2559674,2,10207,CHEM1153,Tue,3 (4:30–6:30),BOS-HASTINGS-108,35,34,True
2559674,3,15396,GE1501,Fri,0 (9:00–11:00),BOS-Ryder-435,33,32,True
2559674,4,10496,CHEM1151,Sat,1 (11:30–1:30),BOS-Richards-300,107,104,True
2559680,1,13045,HONR1102,Thu,4 (7:00–9:00),BOS-Ryder-285,20,16,True
2559739,1,10346,GE1000,Fri,1 (11:30–1:30),BOS-Ryder-161,36,25,True
2559824,1,12475,PHTH1260,Thu,4 (7:00–9:00),BOS-Dodge-130,48,48,True
2559824,2,11032,HSCI1000,Sun,0 (9:00–11:00),BOS-Kariotis-104,24,24,True
2559824,3,12389,BIOL1111,Sun,2 (2:00–4:00),BOS-Snell Engineering-108,184,176,True
2559866,1,10344,MATH1231,Mon,1 (11:30–1:30),BOS-Ryder-217,42,42,True
2559866,2,14708,BUSN1102,Mon,4 (7:00–9:00),BOS-Ryder-126,24,24,True
2559866,3,13974,ACCT1201,Wed,3 (4:30–6:30),BOS-Richards-238,42,42,True
2559866,4,10022,BUSN1101,Sun,2 (2:00–4:00),BOS-Dodge-140,36,17,True
2559866,5,10025,INTB1203,Sun,4 (7:00–9:00),BOS-HASTINGS-102,42,40,True
2559871,1,11194,CS2500,Mon,2 (2:00–4:00),BOS-Behrakis Building-310,103,102,True
2559871,2,16104,CS1802,Tue,1 (11:30–1:30),BOS-Ryder-452,26,26,True
2559871,3,11769,CS1800,Fri,3 (4:30–6:30),BOS-Richards-236,149,126,True
2559871,4,11361,ENGW1111,Sat,1 (11:30–1:30),BOS-Ryder-161,36,19,True
2559879,1,12182,GE1501,Mon,2 (2:00–4:00),BOS-Snell Library-007,32,31,True
2559879,2,10192,CHEM1153,Tue,3 (4:30–6:30),BOS-Snell Library-013,37,37,True
2559879,3,10800,MATH1341,Wed,2 (2:00–4:00),BOS-HASTINGS-102,42,42,True
2559879,4,10712,GE1000,Wed,4 (7:00–9:00),BOS-Ryder-124,24,24,True
2559879,5,12119,CHEM1151,Fri,4 (7:00–9:00),BOS-Richards-458,117,116,True
2559898,1,16744,CS1802,Mon,1 (11:30–1:30),BOS-Richards-241,27,27,True
2559898,2,11410,CS2500,Thu,3 (4:30–6:30),BOS-Dodge-050,82,78,True
2559898,3,12530,HONR1102,Sat,0 (9:00–11:00),BOS-Ryder-247,36,18,True
2559898,4,10314,CS1800,Sat,4 (7:00–9:00),BOS-ISEC-102,275,269,True
2559902,1,18825,ENGW1111,Tue,0 (9:00–11:00),BOS-Ryder-283,20,19,True
2559902,2,10418,PSYC1101,Fri,1 (11:30–1:30),BOS-Robinson-107,74,74,True
2559979,1,15545,ENVR1500,Mon,1 (11:30–1:30),BOS-HASTINGS-201,47,47,True
2559979,2,14348,INSC1000,Fri,3 (4:30–6:30),BOS-Ryder-159,36,18,True
2559995,1,12524,HONR1102,Sat,4 (7:00–9:00),BOS-Ryder-161,36,17,True
2560017,1,10236,MATH1231,Tue,4 (7:00–9:00),BOS-HASTINGS-201,47,47,True
2560017,2,16423,ACCT1201,Wed,4 (7:00–9:00),BOS-HASTINGS-210,43,43,True
2560095,1,12517,MATH1341,Tue,3 (4:30–6:30),BOS-Kariotis-011,51,49,True
2560095,2,12388,BIOL1107,Wed,4 (7:00–9:00),BOS-Richards-236,149,147,True
2560095,3,13952,CHEM1163,Thu,0 (9:00–11:00),BOS-Snell Library-017,35,35,True
2560095,4,10418,PSYC1101,Fri,1 (11:30–1:30),BOS-Robinson-107,74,74,True
2560095,5,17618,BNSC1000,Sat,2 (2:00–4:00),BOS-Churchill-101,166,133,True
2560095,6,12734,CHEM1161,Sun,1 (11:30–1:30),BOS-Richards-236,149,145,True
2560135,1,22817,ARCH2320,Sat,4 (7:00–9:00),BOS-Snell Library-045,12,12,True
2560137,1,10313,CS2500,Mon,3 (4:30–6:30),BOS-Behrakis Building-310,103,88,True
2560137,2,19559,CS1800,Thu,0 (9:00–11:00),BOS-Richards-236,149,147,True
2560166,1,17092,HSCI1000,Mon,4 (7:00–9:00),BOS-Kariotis-104,24,24,True
2560173,1,15818,INTB1205,Tue,1 (11:30–1:30),BOS-HASTINGS-210,43,43,True
2560192,1,12518,CHEM1151,Mon,3 (4:30–6:30),BOS-Richards-458,117,116,True
2560192,2,12559,GE1000,Tue,4 (7:00–9:00),BOS-HASTINGS-205,24,24,True
2560192,3,12174,GE1501,Thu,0 (9:00–11:00),BOS-Ell-311,28,28,True
2560192,4,11320,ENGW1111,Thu,2 (2:00–4:00),BOS-Ryder-285,20,18,True
2560192,5,10195,CHEM1153,Fri,3 (4:30–6:30),BOS-Snell Library-123,40,39,True
2560205,1,12213,INTB1203,Tue,1 (11:30–1:30),BOS-Forsyth-237,39,39,True
2560205,2,10078,BUSN1101,Wed,1 (11:30–1:30),BOS-Ryder-243,21,21,True
2560205,3,11175,ACCT1201,Wed,4 (7:00–9:00),BOS-HASTINGS-205,24,24,True
2560205,4,10452,MATH1231,Thu,0 (9:00–11:00),BOS-Ryder-277,20,16,True
2560205,5,11093,BUSN1102,Thu,4 (7:00–9:00),BOS-Kariotis-302,30,30,True
2560205,6,12530,HONR1102,Sat,0 (9:00–11:00),BOS-Ryder-247,36,18,True
2560221,1,12719,CHEM1163,Mon,2 (2:00–4:00),BOS-Hayden-321,32,31,True
2560221,2,11326,ENGW1111,Tue,4 (7:00–9:00),BOS-Ryder-291,20,19,True
2560221,3,13922,BIOL1111,Wed,2 (2:00–4:00),BOS-Richards-236,149,148,True
2560221,4,10738,PHMD1000,Fri,1 (11:30–1:30),BOS-Robinson-411,51,50,True
2560221,5,12734,CHEM1161,Sun,1 (11:30–1:30),BOS-Richards-236,149,145,True
2560248,1,12411,MUSC1920,Mon,4 (7:00–9:00),BOS-Richards-236,149,144,True
2560248,2,12405,MUSC1912,Wed,2 (2:00–4:00),BOS-Ryder-275,20,10,True
2560248,3,12403,MUSC1906,Fri,2 (2:00–4:00),BOS-West Village -108H,68,68,True
2560315,1,12120,CHEM1151,Wed,2 (2:00–4:00),BOS-INV-022,44,44,True
2560315,2,10474,CHEM1153,Wed,4 (7:00–9:00),BOS-Ryder-217,42,41,True
2560315,3,12524,HONR1102,Sat,4 (7:00–9:00),BOS-Ryder-161,36,17,True
2560337,1,10313,CS2500,Mon,3 (4:30–6:30),BOS-Behrakis Building-310,103,88,True
2560337,2,14330,CS1802,Tue,1 (11:30–1:30),BOS-Snell Library-013,37,37,True
2560337,3,11222,MATH1365,Tue,4 (7:00–9:00),BOS-Snell Library-123,40,40,True
2560337,4,11351,ENGW1111,Wed,4 (7:00–9:00),BOS-Ryder-275,20,19,True
2560337,5,11769,CS1800,Fri,3 (4:30–6:30),BOS-Richards-236,149,126,True
2560374,1,10236,MATH1231,Tue,4 (7:00–9:00),BOS-HASTINGS-201,47,47,True
2560374,2,15033,BUSN1101,Wed,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2560374,3,16423,ACCT1201,Wed,4 (7:00–9:00),BOS-HASTINGS-210,43,43,True
2560374,4,14818,BUSN1102,Sat,2 (2:00–4:00),BOS-Ryder-159,36,29,True
2560374,5,10300,INTB1203,Sun,4 (7:00–9:00),BOS-Forsyth-237,39,39,True
2560398,1,11194,CS2500,Mon,2 (2:00–4:00),BOS-Behrakis Building-310,103,102,True
2560398,2,11359,ENGW1111,Mon,4 (7:00–9:00),BOS-Ryder-275,20,19,True
2560398,3,19559,CS1800,Thu,0 (9:00–11:00),BOS-Richards-236,149,147,True
2560402,1,12532,HONR1102,Mon,4 (7:00–9:00),BOS-Ryder-283,20,18,True
2560402,2,12213,INTB1203,Tue,1 (11:30–1:30),BOS-Forsyth-237,39,39,True
2560402,3,14819,BUSN1102,Tue,4 (7:00–9:00),BOS-HASTINGS-207,29,29,True
2560402,4,10078,BUSN1101,Wed,1 (11:30–1:30),BOS-Ryder-243,21,21,True
2560402,5,11175,ACCT1201,Wed,4 (7:00–9:00),BOS-HASTINGS-205,24,24,True
2560402,6,10452,MATH1231,Thu,0 (9:00–11:00),BOS-Ryder-277,20,16,True
2560431,1,14398,GE1000,Mon,0 (9:00–11:00),BOS-HASTINGS-112,26,25,True
2560431,2,12493,GE1501,Tue,2 (2:00–4:00),BOS-Hayden-321,32,32,True
2560477,1,10236,MATH1231,Tue,4 (7:00–9:00),BOS-HASTINGS-201,47,47,True
2560477,2,15033,BUSN1101,Wed,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2560477,3,16423,ACCT1201,Wed,4 (7:00–9:00),BOS-HASTINGS-210,43,43,True
2560477,4,14818,BUSN1102,Sat,2 (2:00–4:00),BOS-Ryder-159,36,29,True
2560477,5,10300,INTB1203,Sun,4 (7:00–9:00),BOS-Forsyth-237,39,39,True
2560483,1,14783,CHEM1161,Mon,1 (11:30–1:30),BOS-West Village -108G,73,73,True
2560483,2,12388,BIOL1107,Wed,4 (7:00–9:00),BOS-Richards-236,149,147,True
2560483,3,15249,BIOL1000,Thu,3 (4:30–6:30),BOS-Forsyth-129,38,38,True
2560483,4,14933,CHEM1163,Sat,1 (11:30–1:30),BOS-Forsyth-130,40,40,True
2560494,1,11194,CS2500,Mon,2 (2:00–4:00),BOS-Behrakis Building-310,103,102,True
2560494,2,18434,MATH1365,Wed,3 (4:30–6:30),BOS-Dodge-130,48,48,True
2560494,3,19559,CS1800,Thu,0 (9:00–11:00),BOS-Richards-236,149,147,True
2560494,4,13571,CS1802,Thu,3 (4:30–6:30),BOS-Hayden-424,36,36,True
2560506,1,15818,INTB1205,Tue,1 (11:30–1:30),BOS-HASTINGS-210,43,43,True
2560550,1,11194,CS2500,Mon,2 (2:00–4:00),BOS-Behrakis Building-310,103,102,True
2560700,1,16439,MATH1365,Sat,4 (7:00–9:00),BOS-Forsyth-236,36,29,True
2560710,1,14672,PHTH1260,Fri,2 (2:00–4:00),BOS-HASTINGS-210,43,43,True
2560710,2,12045,PSYC1101,Sat,1 (11:30–1:30),BOS-Behrakis Building-310,103,83,True
2560729,1,15033,BUSN1101,Wed,1 (11:30–1:30),BOS-Ryder-299,14,14,True
2560729,2,16423,ACCT1201,Wed,4 (7:00–9:00),BOS-HASTINGS-210,43,43,True
2560729,3,14818,BUSN1102,Sat,2 (2:00–4:00),BOS-Ryder-159,36,29,True
2560729,4,10300,INTB1203,Sun,4 (7:00–9:00),BOS-Forsyth-237,39,39,True
2560733,1,11319,ENGW1111,Mon,2 (2:00–4:00),BOS-Ryder-285,20,19,True
2560733,2,13929,GE1501,Sun,2 (2:00–4:00),BOS-Ryder-247,36,31,True
2560779,1,12893,CHEM1153,Tue,0 (9:00–11:00),BOS-HASTINGS-102,42,41,True
2560779,2,10001,GE1000,Tue,2 (2:00–4:00),BOS-Ryder-285,20,20,True
2560779,3,12738,GE1501,Fri,3 (4:30–6:30),BOS-Forsyth-236,36,30,True
2560779,4,10214,CHEM1151,Sat,2 (2:00–4:00),BOS-Richards-236,149,122,True
2560807,1,14679,GE1501,Fri,2 (2:00–4:00),BOS-Snell Library-012,36,30,True
2560840,1,11517,ENGW1111,Mon,2 (2:00–4:00),BOS-Ryder-275,20,19,True
2560840,2,11769,CS1800,Fri,3 (4:30–6:30),BOS-Richards-236,149,126,True
2560840,3,11412,CS2500,Sat,0 (9:00–11:00),BOS-Dodge-050,82,82,True
2560850,1,15248,BIOL1000,Fri,1 (11:30–1:30),BOS-Forsyth-130,40,39,True
2560850,2,12536,HONR1102,Fri,3 (4:30–6:30),BOS-Ryder-264,16,16,True
2560871,1,12716,CHEM1163,Wed,2 (2:00–4:00),BOS-HASTINGS-207,29,29,True
2560871,2,12388,BIOL1107,Wed,4 (7:00–9:00),BOS-Richards-236,149,147,True
2560871,3,16015,ARTG1001,Sat,2 (2:00–4:00),BOS-Churchill-103,166,137,True
2560871,4,12734,CHEM1161,Sun,1 (11:30–1:30),BOS-Richards-236,149,145,True
2560973,1,10313,CS2500,Mon,3 (4:30–6:30),BOS-Behrakis Building-310,103,88,True
2560973,2,20729,MATH1365,Tue,1 (11:30–1:30),BOS-Hayden-321,32,31,True
2560973,3,11769,CS1800,Fri,3 (4:30–6:30),BOS-Richards-236,149,126,True
2560973,4,15450,CS1802,Sun,2 (2:00–4:00),BOS-Ell-410,36,13,True
2560983,1,22043,ARTF1000,Mon,0 (9:00–11:00),BOS-Knowles-010,75,75,True
2560983,2,16057,ARTG1002,Tue,1 (11:30–1:30),BOS-Ryder-293,20,14,True
2560983,3,15837,ARTH1002,Thu,0 (9:00–11:00),BOS-Ryder-285,20,12,True
2560983,4,16015,ARTG1001,Sat,2 (2:00–4:00),BOS-Churchill-103,166,137,True
2560983,5,15836,ARTH1001,Sun,2 (2:00–4:00),BOS-West Village -106G,73,72,True
2561014,1,10988,HSCI1105,Mon,2 (2:00–4:00),BOS-EXP-311,45,45,True
2561014,2,14635,NRSG1000,Thu,0 (9:00–11:00),BOS-Ryder-217,42,42,True
2561014,3,13504,BIOL2217,Thu,3 (4:30–6:30),BOS-Churchill-103,166,161,True
2561014,4,14711,CHEM1101,Sat,1 (11:30–1:30),BOS-Dodge-050,82,82,True
2561016,1,11194,CS2500,Mon,2 (2:00–4:00),BOS-Behrakis Building-310,103,102,True
2561016,2,12522,HONR1102,Tue,3 (4:30–6:30),BOS-Ryder-283,20,18,True
2561016,3,12388,BIOL1107,Wed,4 (7:00–9:00),BOS-Richards-236,149,147,True
2561016,4,12336,CS1802,Thu,2 (2:00–4:00),BOS-Hayden-425,34,34,True
2561016,5,10314,CS1800,Sat,4 (7:00–9:00),BOS-ISEC-102,275,269,True
2561020,1,11326,ENGW1111,Tue,4 (7:00–9:00),BOS-Ryder-291,20,19,True
2561020,2,13922,BIOL1111,Wed,2 (2:00–4:00),BOS-Richards-236,149,148,True
2561020,3,10738,PHMD1000,Fri,1 (11:30–1:30),BOS-Robinson-411,51,50,True
2561030,1,10192,CHEM1153,Tue,3 (4:30–6:30),BOS-Snell Library-013,37,37,True
2561030,2,11325,ENGW1111,Wed,1 (11:30–1:30),BOS-Ryder-277,20,18,True
2561046,1,10972,HSCI1000,Tue,0 (9:00–11:00),BOS-Ryder-452,26,25,True
2561046,2,14686,PHTH1260,Thu,1 (11:30–1:30),BOS-Dodge-130,48,48,True
2561070,1,12475,PHTH1260,Thu,4 (7:00–9:00),BOS-Dodge-130,48,48,True
2561070,2,11032,HSCI1000,Sun,0 (9:00–11:00),BOS-Kariotis-104,24,24,True
2561070,3,12389,BIOL1111,Sun,2 (2:00–4:00),BOS-Snell Engineering-108,184,176,True
2561174,1,10300,INTB1203,Sun,4 (7:00–9:00),BOS-Forsyth-237,39,39,True
2561187,1,13922,BIOL1111,Wed,2 (2:00–4:00),BOS-Richards-236,149,148,True
2561187,2,13045,HONR1102,Thu,4 (7:00–9:00),BOS-Ryder-285,20,16,True
2561187,3,10738,PHMD1000,Fri,1 (11:30–1:30),BOS-Robinson-411,51,50,True
2561200,1,12388,BIOL1107,Wed,4 (7:00–9:00),BOS-Richards-236,149,147,True
2561200,2,10418,PSYC1101,Fri,1 (11:30–1:30),BOS-Robinson-107,74,74,True
2561200,3,12735,CHEM1161,Fri,3 (4:30–6:30),BOS-Hurtig-129,103,101,True
2561200,4,17618,BNSC1000,Sat,2 (2:00–4:00),BOS-Churchill-101,166,133,True
2561200,5,14809,CHEM1163,Sun,2 (2:00–4:00),BOS-Ryder-161,36,21,True
2561221,1,16423,ACCT1201,Wed,4 (7:00–9:00),BOS-HASTINGS-210,43,43,True
2561221,2,14818,BUSN1102,Sat,2 (2:00–4:00),BOS-Ryder-159,36,29,True
2561240,1,12184,GE1501,Wed,4 (7:00–9:00),BOS-Kariotis-302,30,30,True
2561240,2,10208,CHEM1153,Thu,1 (11:30–1:30),BOS-Forsyth-129,38,38,True
2561240,3,10496,CHEM1151,Sat,1 (11:30–1:30),BOS-Richards-300,107,104,True
