student_id,Exam 1,Exam 2,Exam 3,Exam 4,Exam 5,Exam 6,Exam 7,Exam 8
2570958,15245 | BIOL1000 | Sun 1 (11:30–1:30) | BOS-Snell Library-015 | cap 38 | size 38 | valid True,,,,,,,
2571449,10382 | ACCT1201 | Fri 2 (2:00–4:00) | BOS-Ryder-217 | cap 42 | size 42 | valid True,21565 | MATH1231 | Sat 1 (11:30–1:30) | BOS-Snell Library-012 | cap 36 | size 26 | valid True,11335 | ENGW1111 | Sun 4 (7:00–9:00) | BOS-Forsyth-236 | cap 36 | size 17 | valid True,11058 | ECON1125 | Thu 3 (4:30–6:30) | BOS-HASTINGS-112 | cap 26 | size 26 | valid True,,,,
2571517,15249 | BIOL1000 | Thu 3 (4:30–6:30) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,12388 | BIOL1107 | Wed 4 (7:00–9:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,,,,,,
2572171,10705 | GENS1101 | Sat 0 (9:00–11:00) | BOS-Ryder-161 | cap 36 | size 19 | valid True,13271 | ENGW1110 | Wed 3 (4:30–6:30) | BOS-Ryder-283 | cap 20 | size 12 | valid True,,,,,,
2572187,12523 | HONR1102 | Mon 1 (11:30–1:30) | BOS-Ryder-283 | cap 20 | size 19 | valid True,,,,,,,
2573092,12940 | ACCT1201 | Fri 1 (11:30–1:30) | BOS-Hayden-425 | cap 34 | size 34 | valid True,21592 | PHIL1160 | Wed 2 (2:00–4:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,,
2573095,13572 | CS1802 | Fri 0 (9:00–11:00) | BOS-Snell Library-007 | cap 32 | size 32 | valid True,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,10762 | ACCT1201 | Thu 3 (4:30–6:30) | BOS-Ryder-217 | cap 42 | size 41 | valid True,11331 | ENGW1111 | Tue 3 (4:30–6:30) | BOS-Ryder-285 | cap 20 | size 19 | valid True,,,,
2573101,11359 | ENGW1111 | Mon 4 (7:00–9:00) | BOS-Ryder-275 | cap 20 | size 19 | valid True,16439 | MATH1365 | Sat 4 (7:00–9:00) | BOS-Forsyth-236 | cap 36 | size 29 | valid True,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,,,,,
2573104,12940 | ACCT1201 | Fri 1 (11:30–1:30) | BOS-Hayden-425 | cap 34 | size 34 | valid True,18717 | ECON1116 | Fri 4 (7:00–9:00) | BOS-EXP-310 | cap 45 | size 45 | valid True,,,,,,
2573106,14783 | CHEM1161 | Mon 1 (11:30–1:30) | BOS-West Village -108G | cap 73 | size 73 | valid True,14933 | CHEM1163 | Sat 1 (11:30–1:30) | BOS-Forsyth-130 | cap 40 | size 40 | valid True,15249 | BIOL1000 | Thu 3 (4:30–6:30) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,12388 | BIOL1107 | Wed 4 (7:00–9:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,,,,
2573112,16427 | MATH1241 | Thu 2 (2:00–4:00) | BOS-Ryder-429 | cap 42 | size 42 | valid True,,,,,,,
2573116,10346 | GE1000 | Fri 1 (11:30–1:30) | BOS-Ryder-161 | cap 36 | size 25 | valid True,10496 | CHEM1151 | Sat 1 (11:30–1:30) | BOS-Richards-300 | cap 107 | size 104 | valid True,10208 | CHEM1153 | Thu 1 (11:30–1:30) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,,
2573129,10346 | GE1000 | Fri 1 (11:30–1:30) | BOS-Ryder-161 | cap 36 | size 25 | valid True,11515 | ENGW1111 | Tue 1 (11:30–1:30) | BOS-Ryder-277 | cap 20 | size 18 | valid True,,,,,,
2573130,15777 | BUSN1102 | Mon 2 (2:00–4:00) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,12271 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,,,
2573350,10418 | PSYC1101 | Fri 1 (11:30–1:30) | BOS-Robinson-107 | cap 74 | size 74 | valid True,,,,,,,
2573439,10418 | PSYC1101 | Fri 1 (11:30–1:30) | BOS-Robinson-107 | cap 74 | size 74 | valid True,16157 | MUSC1001 | Mon 0 (9:00–11:00) | BOS-ISEC-102 | cap 275 | size 307 | valid False,18825 | ENGW1111 | Tue 0 (9:00–11:00) | BOS-Ryder-283 | cap 20 | size 19 | valid True,,,,,
2574360,11842 | ACCT1201 | Thu 2 (2:00–4:00) | BOS-Ryder-217 | cap 42 | size 42 | valid True,,,,,,,
2575793,10702 | GENS1101 | Sat 2 (2:00–4:00) | BOS-Ryder-145 | cap 12 | size 11 | valid True,10247 | BUSN1101 | Sun 3 (4:30–6:30) | BOS-Ryder-161 | cap 36 | size 21 | valid True,11312 | ENGW1110 | Thu 1 (11:30–1:30) | BOS-Ryder-277 | cap 20 | size 16 | valid True,,,,,
2577357,13572 | CS1802 | Fri 0 (9:00–11:00) | BOS-Snell Library-007 | cap 32 | size 32 | valid True,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,11842 | ACCT1201 | Thu 2 (2:00–4:00) | BOS-Ryder-217 | cap 42 | size 42 | valid True,11411 | CS2500 | Wed 0 (9:00–11:00) | BOS-Richards-300 | cap 107 | size 107 | valid True,,,,
2577381,15777 | BUSN1102 | Mon 2 (2:00–4:00) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,10223 | BUSN1101 | Sun 4 (7:00–9:00) | BOS-Ryder-161 | cap 36 | size 22 | valid True,12271 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,,
2578229,11354 | ENGW1111 | Sun 1 (11:30–1:30) | BOS-Ell-410 | cap 36 | size 19 | valid True,,,,,,,
2578817,10418 | PSYC1101 | Fri 1 (11:30–1:30) | BOS-Robinson-107 | cap 74 | size 74 | valid True,10917 | CRIM1100 | Tue 1 (11:30–1:30) | BOS-Dodge-150 | cap 48 | size 48 | valid True,14423 | ENGW1111 | Tue 4 (7:00–9:00) | BOS-Ryder-277 | cap 20 | size 19 | valid True,,,,,
2578849,16744 | CS1802 | Mon 1 (11:30–1:30) | BOS-Richards-241 | cap 27 | size 27 | valid True,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,11331 | ENGW1111 | Tue 3 (4:30–6:30) | BOS-Ryder-285 | cap 20 | size 19 | valid True,11411 | CS2500 | Wed 0 (9:00–11:00) | BOS-Richards-300 | cap 107 | size 107 | valid True,,,,
2578871,13034 | MATH1365 | Fri 1 (11:30–1:30) | BOS-Ryder-247 | cap 36 | size 35 | valid True,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,14330 | CS1802 | Tue 1 (11:30–1:30) | BOS-Snell Library-013 | cap 37 | size 37 | valid True,11411 | CS2500 | Wed 0 (9:00–11:00) | BOS-Richards-300 | cap 107 | size 107 | valid True,,,,
2579800,12940 | ACCT1201 | Fri 1 (11:30–1:30) | BOS-Hayden-425 | cap 34 | size 34 | valid True,15777 | BUSN1102 | Mon 2 (2:00–4:00) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,10223 | BUSN1101 | Sun 4 (7:00–9:00) | BOS-Ryder-161 | cap 36 | size 22 | valid True,12271 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,
2580204,13091 | POLS1160 | Sat 3 (4:30–6:30) | BOS-Ryder-161 | cap 36 | size 19 | valid True,10476 | PHIL1000 | Sun 1 (11:30–1:30) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,21592 | PHIL1160 | Wed 2 (2:00–4:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,
2581296,11123 | MATH1341 | Mon 4 (7:00–9:00) | BOS-HASTINGS-109 | cap 24 | size 24 | valid True,10015 | GE1000 | Sat 3 (4:30–6:30) | BOS-Ryder-247 | cap 36 | size 25 | valid True,12531 | HONR1102 | Sun 4 (7:00–9:00) | BOS-Ryder-247 | cap 36 | size 18 | valid True,12188 | GE1501 | Tue 0 (9:00–11:00) | BOS-Snell Library-007 | cap 32 | size 32 | valid True,12120 | CHEM1151 | Wed 2 (2:00–4:00) | BOS-INV-022 | cap 44 | size 44 | valid True,10474 | CHEM1153 | Wed 4 (7:00–9:00) | BOS-Ryder-217 | cap 42 | size 41 | valid True,,
2582542,13045 | HONR1102 | Thu 4 (7:00–9:00) | BOS-Ryder-285 | cap 20 | size 16 | valid True,12213 | INTB1203 | Tue 1 (11:30–1:30) | BOS-Forsyth-237 | cap 39 | size 39 | valid True,10078 | BUSN1101 | Wed 1 (11:30–1:30) | BOS-Ryder-243 | cap 21 | size 21 | valid True,11175 | ACCT1201 | Wed 4 (7:00–9:00) | BOS-HASTINGS-205 | cap 24 | size 24 | valid True,,,,
2582572,12513 | HSCI1000 | Fri 4 (7:00–9:00) | BOS-Ryder-247 | cap 36 | size 24 | valid True,12389 | BIOL1111 | Sun 2 (2:00–4:00) | BOS-Snell Engineering-108 | cap 184 | size 176 | valid True,,,,,,
2583057,12940 | ACCT1201 | Fri 1 (11:30–1:30) | BOS-Hayden-425 | cap 34 | size 34 | valid True,15777 | BUSN1102 | Mon 2 (2:00–4:00) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,10223 | BUSN1101 | Sun 4 (7:00–9:00) | BOS-Ryder-161 | cap 36 | size 22 | valid True,12271 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,
2584829,12940 | ACCT1201 | Fri 1 (11:30–1:30) | BOS-Hayden-425 | cap 34 | size 34 | valid True,15777 | BUSN1102 | Mon 2 (2:00–4:00) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,10223 | BUSN1101 | Sun 4 (7:00–9:00) | BOS-Ryder-161 | cap 36 | size 22 | valid True,12271 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,
2584873,10164 | HUSV1101 | Sun 2 (2:00–4:00) | JDOAAI - Classroom - 118 | cap 22 | size 22 | valid True,,,,,,,
2585038,10295 | ARCH1310 | Fri 4 (7:00–9:00) | BOS-INV-019 | cap 97 | size 84 | valid True,19297 | ARCH1120 | Thu 0 (9:00–11:00) | BOS-Ryder-293 | cap 20 | size 12 | valid True,15605 | ARCH1110 | Tue 0 (9:00–11:00) | BOS-Snell Library-031 | cap 54 | size 54 | valid True,10749 | ARCH1000 | Tue 4 (7:00–9:00) | BOS-Dodge-150 | cap 48 | size 48 | valid True,13997 | ARCH1311 | Wed 2 (2:00–4:00) | BOS-Ryder-285 | cap 20 | size 13 | valid True,,,
2585121,12735 | CHEM1161 | Fri 3 (4:30–6:30) | BOS-Hurtig-129 | cap 103 | size 101 | valid True,14992 | CHEM1163 | Mon 2 (2:00–4:00) | BOS-Ryder-277 | cap 20 | size 14 | valid True,15245 | BIOL1000 | Sun 1 (11:30–1:30) | BOS-Snell Library-015 | cap 38 | size 38 | valid True,,,,,
2585480,10738 | PHMD1000 | Fri 1 (11:30–1:30) | BOS-Robinson-411 | cap 51 | size 50 | valid True,14904 | PHSC1001 | Tue 2 (2:00–4:00) | BOS-Ryder-277 | cap 20 | size 19 | valid True,,,,,,
2586399,10015 | GE1000 | Sat 3 (4:30–6:30) | BOS-Ryder-247 | cap 36 | size 25 | valid True,13045 | HONR1102 | Thu 4 (7:00–9:00) | BOS-Ryder-285 | cap 20 | size 16 | valid True,12188 | GE1501 | Tue 0 (9:00–11:00) | BOS-Snell Library-007 | cap 32 | size 32 | valid True,10474 | CHEM1153 | Wed 4 (7:00–9:00) | BOS-Ryder-217 | cap 42 | size 41 | valid True,,,,
2586417,10343 | MATH1231 | Fri 2 (2:00–4:00) | BOS-Dodge-130 | cap 48 | size 47 | valid True,10023 | POLS1000 | Tue 2 (2:00–4:00) | BOS-INV-019 | cap 97 | size 95 | valid True,13369 | ECON1115 | Wed 1 (11:30–1:30) | BOS-EXP-310 | cap 45 | size 45 | valid True,13461 | POLS1150 | Wed 3 (4:30–6:30) | BOS-Richards-325 | cap 36 | size 36 | valid True,,,,
2586738,10702 | GENS1101 | Sat 2 (2:00–4:00) | BOS-Ryder-145 | cap 12 | size 11 | valid True,10247 | BUSN1101 | Sun 3 (4:30–6:30) | BOS-Ryder-161 | cap 36 | size 21 | valid True,,,,,,
2588108,12940 | ACCT1201 | Fri 1 (11:30–1:30) | BOS-Hayden-425 | cap 34 | size 34 | valid True,15777 | BUSN1102 | Mon 2 (2:00–4:00) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,10223 | BUSN1101 | Sun 4 (7:00–9:00) | BOS-Ryder-161 | cap 36 | size 22 | valid True,12271 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,
2588237,15779 | BUSN1102 | Tue 4 (7:00–9:00) | BOS-Richards-241 | cap 27 | size 27 | valid True,17031 | INNO2301 | Wed 3 (4:30–6:30) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,,,
2588280,12735 | CHEM1161 | Fri 3 (4:30–6:30) | BOS-Hurtig-129 | cap 103 | size 101 | valid True,15245 | BIOL1000 | Sun 1 (11:30–1:30) | BOS-Snell Library-015 | cap 38 | size 38 | valid True,12517 | MATH1341 | Tue 3 (4:30–6:30) | BOS-Kariotis-011 | cap 51 | size 49 | valid True,,,,,
2588294,11323 | ENGW1111 | Fri 2 (2:00–4:00) | BOS-Ell-410 | cap 36 | size 19 | valid True,,,,,,,
2588956,13515 | BIOL2299 | Thu 3 (4:30–6:30) | BOS-Hayden-222 | cap 30 | size 29 | valid True,,,,,,,
2588966,10507 | MATH1231 | Sun 0 (9:00–11:00) | BOS-Snell Library-012 | cap 36 | size 34 | valid True,12389 | BIOL1111 | Sun 2 (2:00–4:00) | BOS-Snell Engineering-108 | cap 184 | size 176 | valid True,,,,,,
2589056,13572 | CS1802 | Fri 0 (9:00–11:00) | BOS-Snell Library-007 | cap 32 | size 32 | valid True,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,11842 | ACCT1201 | Thu 2 (2:00–4:00) | BOS-Ryder-217 | cap 42 | size 42 | valid True,11331 | ENGW1111 | Tue 3 (4:30–6:30) | BOS-Ryder-285 | cap 20 | size 19 | valid True,11411 | CS2500 | Wed 0 (9:00–11:00) | BOS-Richards-300 | cap 107 | size 107 | valid True,,,
2589272,12940 | ACCT1201 | Fri 1 (11:30–1:30) | BOS-Hayden-425 | cap 34 | size 34 | valid True,15777 | BUSN1102 | Mon 2 (2:00–4:00) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,10223 | BUSN1101 | Sun 4 (7:00–9:00) | BOS-Ryder-161 | cap 36 | size 22 | valid True,12271 | INTB1203 | Wed 4 (7:00–9:00) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,,,,
2590630,15845 | INTB1203 | Fri 3 (4:30–6:30) | BOS-Forsyth-130 | cap 40 | size 40 | valid True,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,13958 | ECON1116 | Sun 0 (9:00–11:00) | BOS-Snell Engineering-108 | cap 184 | size 181 | valid True,12552 | ECON1126 | Tue 1 (11:30–1:30) | BOS-EXP-311 | cap 45 | size 45 | valid True,15780 | BUSN1102 | Wed 4 (7:00–9:00) | BOS-Behrakis Building-307 | cap 23 | size 23 | valid True,,,
2590695,11194 | CS2500 | Mon 2 (2:00–4:00) | BOS-Behrakis Building-310 | cap 103 | size 102 | valid True,11361 | ENGW1111 | Sat 1 (11:30–1:30) | BOS-Ryder-161 | cap 36 | size 19 | valid True,13036 | MATH1365 | Wed 1 (11:30–1:30) | BOS-HASTINGS-102 | cap 42 | size 42 | valid True,,,,,
2590792,11335 | ENGW1111 | Sun 4 (7:00–9:00) | BOS-Forsyth-236 | cap 36 | size 17 | valid True,,,,,,,
2590797,12518 | CHEM1151 | Mon 3 (4:30–6:30) | BOS-Richards-458 | cap 117 | size 116 | valid True,14397 | GE1000 | Sun 0 (9:00–11:00) | BOS-Ryder-124 | cap 24 | size 24 | valid True,11362 | ENGW1111 | Thu 1 (11:30–1:30) | BOS-Ryder-285 | cap 20 | size 19 | valid True,10190 | CHEM1153 | Wed 3 (4:30–6:30) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,
2590802,14783 | CHEM1161 | Mon 1 (11:30–1:30) | BOS-West Village -108G | cap 73 | size 73 | valid True,14933 | CHEM1163 | Sat 1 (11:30–1:30) | BOS-Forsyth-130 | cap 40 | size 40 | valid True,15249 | BIOL1000 | Thu 3 (4:30–6:30) | BOS-Forsyth-129 | cap 38 | size 38 | valid True,12388 | BIOL1107 | Wed 4 (7:00–9:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,,,,
2590890,14783 | CHEM1161 | Mon 1 (11:30–1:30) | BOS-West Village -108G | cap 73 | size 73 | valid True,16376 | MATH1341 | Sat 3 (4:30–6:30) | BOS-Forsyth-236 | cap 36 | size 30 | valid True,15059 | CHEM1163 | Thu 4 (7:00–9:00) | BOS-Ryder-158 | cap 27 | size 27 | valid True,,,,,
2591010,11335 | ENGW1111 | Sun 4 (7:00–9:00) | BOS-Forsyth-236 | cap 36 | size 17 | valid True,,,,,,,
2591146,15845 | INTB1203 | Fri 3 (4:30–6:30) | BOS-Forsyth-130 | cap 40 | size 40 | valid True,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,10222 | BUSN1101 | Sat 4 (7:00–9:00) | BOS-Ryder-247 | cap 36 | size 17 | valid True,13958 | ECON1116 | Sun 0 (9:00–11:00) | BOS-Snell Engineering-108 | cap 184 | size 181 | valid True,12552 | ECON1126 | Tue 1 (11:30–1:30) | BOS-EXP-311 | cap 45 | size 45 | valid True,,,
2591201,14348 | INSC1000 | Fri 3 (4:30–6:30) | BOS-Ryder-159 | cap 36 | size 18 | valid True,15545 | ENVR1500 | Mon 1 (11:30–1:30) | BOS-HASTINGS-201 | cap 47 | size 47 | valid True,13488 | EEMB1101 | Mon 4 (7:00–9:00) | BOS-Hayden-222 | cap 30 | size 29 | valid True,11350 | ENGW1111 | Thu 3 (4:30–6:30) | BOS-Ryder-277 | cap 20 | size 19 | valid True,,,,
2591341,10303 | COMM1112 | Fri 0 (9:00–11:00) | BOS-Ryder-283 | cap 20 | size 18 | valid True,,,,,,,
2591396,11194 | CS2500 | Mon 2 (2:00–4:00) | BOS-Behrakis Building-310 | cap 103 | size 102 | valid True,,,,,,,
2591425,11327 | ENGW1111 | Fri 1 (11:30–1:30) | BOS-Ryder-159 | cap 36 | size 19 | valid True,19133 | ARTG1002 | Mon 0 (9:00–11:00) | BOS-Ryder-275 | cap 20 | size 14 | valid True,12535 | HONR1102 | Mon 4 (7:00–9:00) | BOS-Ryder-277 | cap 20 | size 19 | valid True,16015 | ARTG1001 | Sat 2 (2:00–4:00) | BOS-Churchill-103 | cap 166 | size 137 | valid True,13974 | ACCT1201 | Wed 3 (4:30–6:30) | BOS-Richards-238 | cap 42 | size 42 | valid True,,,
2593535,11769 | CS1800 | Fri 3 (4:30–6:30) | BOS-Richards-236 | cap 149 | size 126 | valid True,10313 | CS2500 | Mon 3 (4:30–6:30) | BOS-Behrakis Building-310 | cap 103 | size 88 | valid True,14330 | CS1802 | Tue 1 (11:30–1:30) | BOS-Snell Library-013 | cap 37 | size 37 | valid True,,,,,
2593751,14679 | GE1501 | Fri 2 (2:00–4:00) | BOS-Snell Library-012 | cap 36 | size 30 | valid True,10496 | CHEM1151 | Sat 1 (11:30–1:30) | BOS-Richards-300 | cap 107 | size 104 | valid True,10193 | CHEM1153 | Sun 2 (2:00–4:00) | BOS-Ryder-159 | cap 36 | size 32 | valid True,13476 | GE1000 | Thu 4 (7:00–9:00) | BOS-Ryder-124 | cap 24 | size 24 | valid True,10801 | MATH1341 | Wed 3 (4:30–6:30) | BOS-HASTINGS-210 | cap 43 | size 43 | valid True,,,
2593984,10418 | PSYC1101 | Fri 1 (11:30–1:30) | BOS-Robinson-107 | cap 74 | size 74 | valid True,,,,,,,
2594311,10023 | POLS1000 | Tue 2 (2:00–4:00) | BOS-INV-019 | cap 97 | size 95 | valid True,,,,,,,
2594793,12122 | CHEM1153 | Mon 1 (11:30–1:30) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,12518 | CHEM1151 | Mon 3 (4:30–6:30) | BOS-Richards-458 | cap 117 | size 116 | valid True,14401 | GE1000 | Thu 4 (7:00–9:00) | BOS-Behrakis Building-307 | cap 23 | size 23 | valid True,12191 | GE1501 | Tue 1 (11:30–1:30) | BOS-Snell Library-007 | cap 32 | size 31 | valid True,11346 | ENGW1111 | Wed 4 (7:00–9:00) | BOS-Ryder-285 | cap 20 | size 18 | valid True,,,
2594851,15845 | INTB1203 | Fri 3 (4:30–6:30) | BOS-Forsyth-130 | cap 40 | size 40 | valid True,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,13958 | ECON1116 | Sun 0 (9:00–11:00) | BOS-Snell Engineering-108 | cap 184 | size 181 | valid True,,,,,
2594996,15845 | INTB1203 | Fri 3 (4:30–6:30) | BOS-Forsyth-130 | cap 40 | size 40 | valid True,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,13958 | ECON1116 | Sun 0 (9:00–11:00) | BOS-Snell Engineering-108 | cap 184 | size 181 | valid True,12552 | ECON1126 | Tue 1 (11:30–1:30) | BOS-EXP-311 | cap 45 | size 45 | valid True,15780 | BUSN1102 | Wed 4 (7:00–9:00) | BOS-Behrakis Building-307 | cap 23 | size 23 | valid True,,,
2595003,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,13958 | ECON1116 | Sun 0 (9:00–11:00) | BOS-Snell Engineering-108 | cap 184 | size 181 | valid True,12552 | ECON1126 | Tue 1 (11:30–1:30) | BOS-EXP-311 | cap 45 | size 45 | valid True,15780 | BUSN1102 | Wed 4 (7:00–9:00) | BOS-Behrakis Building-307 | cap 23 | size 23 | valid True,,,,
2595086,14421 | ENGW1111 | Tue 2 (2:00–4:00) | Cullinane-105 | cap 19 | size 19 | valid True,,,,,,,
2595114,12122 | CHEM1153 | Mon 1 (11:30–1:30) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,12518 | CHEM1151 | Mon 3 (4:30–6:30) | BOS-Richards-458 | cap 117 | size 116 | valid True,10831 | GE1000 | Thu 0 (9:00–11:00) | BOS-Ryder-460 | cap 25 | size 25 | valid True,,,,,
2595333,15396 | GE1501 | Fri 0 (9:00–11:00) | BOS-Ryder-435 | cap 33 | size 32 | valid True,14400 | GE1000 | Mon 0 (9:00–11:00) | BOS-INV-013 | cap 26 | size 25 | valid True,10496 | CHEM1151 | Sat 1 (11:30–1:30) | BOS-Richards-300 | cap 107 | size 104 | valid True,15064 | ENGW1111 | Sun 4 (7:00–9:00) | BOS-Dodge-140 | cap 36 | size 18 | valid True,10207 | CHEM1153 | Tue 3 (4:30–6:30) | BOS-HASTINGS-108 | cap 35 | size 34 | valid True,,,
2595457,15396 | GE1501 | Fri 0 (9:00–11:00) | BOS-Ryder-435 | cap 33 | size 32 | valid True,14400 | GE1000 | Mon 0 (9:00–11:00) | BOS-INV-013 | cap 26 | size 25 | valid True,15064 | ENGW1111 | Sun 4 (7:00–9:00) | BOS-Dodge-140 | cap 36 | size 18 | valid True,,,,,
2596704,10195 | CHEM1153 | Fri 3 (4:30–6:30) | BOS-Snell Library-123 | cap 40 | size 39 | valid True,12518 | CHEM1151 | Mon 3 (4:30–6:30) | BOS-Richards-458 | cap 117 | size 116 | valid True,12174 | GE1501 | Thu 0 (9:00–11:00) | BOS-Ell-311 | cap 28 | size 28 | valid True,11108 | GE1000 | Thu 2 (2:00–4:00) | BOS-INV-014 | cap 21 | size 21 | valid True,,,,
2597092,19559 | CS1800 | Thu 0 (9:00–11:00) | BOS-Richards-236 | cap 149 | size 147 | valid True,11331 | ENGW1111 | Tue 3 (4:30–6:30) | BOS-Ryder-285 | cap 20 | size 19 | valid True,11411 | CS2500 | Wed 0 (9:00–11:00) | BOS-Richards-300 | cap 107 | size 107 | valid True,,,,,
2597100,12735 | CHEM1161 | Fri 3 (4:30–6:30) | BOS-Hurtig-129 | cap 103 | size 101 | valid True,14815 | CHEM1163 | Sun 4 (7:00–9:00) | BOS-Snell Library-012 | cap 36 | size 25 | valid True,,,,,,
2597139,11412 | CS2500 | Sat 0 (9:00–11:00) | BOS-Dodge-050 | cap 82 | size 82 | valid True,21367 | ARTF1240 | Thu 1 (11:30–1:30) | BOS-Ryder-291 | cap 20 | size 7 | valid True,,,,,,
2597194,15845 | INTB1203 | Fri 3 (4:30–6:30) | BOS-Forsyth-130 | cap 40 | size 40 | valid True,10383 | ACCT1201 | Mon 2 (2:00–4:00) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,,,,,,
2597224,15845 | INTB1203 | Fri 3 (4:30–6:30) | BOS-Forsyth-130 | cap 40 | size 40 | valid True,15780 | BUSN1102 | Wed 4 (7:00–9:00) | BOS-Behrakis Building-307 | cap 23 | size 23 | valid True,,,,,,
2597257,12513 | HSCI1000 | Fri 4 (7:00–9:00) | BOS-Ryder-247 | cap 36 | size 24 | valid True,12389 | BIOL1111 | Sun 2 (2:00–4:00) | BOS-Snell Engineering-108 | cap 184 | size 176 | valid True,13732 | PHTH1260 | Sun 4 (7:00–9:00) | BOS-Kariotis-110 | cap 40 | size 40 | valid True,10024 | MATH1241 | Tue 2 (2:00–4:00) | BOS-Kariotis-011 | cap 51 | size 49 | valid True,,,,
2597312,17092 | HSCI1000 | Mon 4 (7:00–9:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,12389 | BIOL1111 | Sun 2 (2:00–4:00) | BOS-Snell Engineering-108 | cap 184 | size 176 | valid True,11330 | ENGW1111 | Tue 4 (7:00–9:00) | BOS-Ryder-285 | cap 20 | size 19 | valid True,,,,,
2597342,11023 | MATH1341 | Fri 3 (4:30–6:30) | BOS-HASTINGS-210 | cap 43 | size 43 | valid True,14397 | GE1000 | Sun 0 (9:00–11:00) | BOS-Ryder-124 | cap 24 | size 24 | valid True,11362 | ENGW1111 | Thu 1 (11:30–1:30) | BOS-Ryder-285 | cap 20 | size 19 | valid True,10190 | CHEM1153 | Wed 3 (4:30–6:30) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,
2597558,11344 | ENGW1111 | Tue 3 (4:30–6:30) | BOS-Ryder-277 | cap 20 | size 19 | valid True,,,,,,,
2597609,11194 | CS2500 | Mon 2 (2:00–4:00) | BOS-Behrakis Building-310 | cap 103 | size 102 | valid True,11359 | ENGW1111 | Mon 4 (7:00–9:00) | BOS-Ryder-275 | cap 20 | size 19 | valid True,,,,,,
2597694,13899 | SLPA1103 | Thu 1 (11:30–1:30) | JDOAAI - Classroom - 118 | cap 22 | size 22 | valid True,13903 | SLPA1203 | Wed 4 (7:00–9:00) | BOS-HASTINGS-105 | cap 23 | size 23 | valid True,,,,,,
